Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0237,1,79.9,,,
A2,CEWE_AA_0237,1,79.3,,,
A3,CEWE_AA_0237,1,80.2,,,
A4,CEWE_AA_0237,1,74.5,,,
A5,CEWE_AA_0237,1,74.9,,,
A6,CEWE_AA_0237,1,75.3,,,
A7,ILWE_AA_0237,0,,,,
A8,ILWE_AA_0237,0,,,,
A9,ILWE_AA_0237,0,,,,
A10,ILWE_AA_0237,0,,,,
A11,ILWE_AA_0237,0,,,,
A12,ILWE_AA_0237,0,,,,
B1,CEWE_AA_0238,1,80.4,,,
B2,CEWE_AA_0238,1,80,,,
B3,CEWE_AA_0238,1,80.1,,,
B4,CEWE_AA_0238,0,,,,
B5,CEWE_AA_0238,0,,,,
B6,CEWE_AA_0238,0,,,,
B7,ILWE_AA_0238,1,79,,,
B8,ILWE_AA_0238,1,79.3,,,
B9,ILWE_AA_0238,0,,,,
B10,ILWE_AA_0238,1,75,,,
B11,ILWE_AA_0238,0,,,,
B12,ILWE_AA_0238,0,,,,
C1,CEWE_AA_0239,1,80.4,,,
C2,CEWE_AA_0239,1,80.1,,,
C3,CEWE_AA_0239,1,80.1,,,
C4,CEWE_AA_0239,0,,,,
C5,CEWE_AA_0239,0,,,,
C6,CEWE_AA_0239,0,,,,
C7,ILWE_AA_0239,1,79,,,
C8,ILWE_AA_0239,1,79.1,,,
C9,ILWE_AA_0239,1,79.7,,,
C10,ILWE_AA_0239,0,,,,
C11,ILWE_AA_0239,0,,,,
C12,ILWE_AA_0239,0,,,,
D1,CEWE_AA_0240,0,,,,
D2,CEWE_AA_0240,1,79.7,,,
D3,CEWE_AA_0240,1,79.5,,,
D4,CEWE_AA_0240,0,,,,
D5,CEWE_AA_0240,0,,,,
D6,CEWE_AA_0240,0,,,,
D7,ILWE_AA_0240,1,78.2,,,
D8,ILWE_AA_0240,1,78.6,,,
D9,ILWE_AA_0240,1,79.6,,,
D10,ILWE_AA_0240,0,,,,
D11,ILWE_AA_0240,0,,,,
D12,ILWE_AA_0240,0,,,,
E1,CEWE_AA_0241,0,,,,
E2,CEWE_AA_0241,1,79.7,,,
E3,CEWE_AA_0241,1,79.4,,,
E4,CEWE_AA_0241,0,,,,
E5,CEWE_AA_0241,0,,,,
E6,CEWE_AA_0241,0,,,,
E7,ILWE_AA_0241,1,77.7,,,
E8,ILWE_AA_0241,1,78.4,,,
E9,ILWE_AA_0241,1,79.6,,,
E10,ILWE_AA_0241,1,72.6,,,
E11,ILWE_AA_0241,0,,,,
E12,ILWE_AA_0241,0,,,,
F1,CEWE_AA_0242,1,79.9,,,
F2,CEWE_AA_0242,1,79.1,,,
F3,CEWE_AA_0242,1,78.7,,,
F4,CEWE_AA_0242,0,,,,
F5,CEWE_AA_0242,0,,,,
F6,CEWE_AA_0242,0,,,,
F7,ILWE_AA_0242,1,79.2,,,
F8,ILWE_AA_0242,1,79.3,,,
F9,ILWE_AA_0242,1,79.8,,,
F10,ILWE_AA_0242,0,,,,
F11,ILWE_AA_0242,0,,,,
F12,ILWE_AA_0242,0,,,,
G1,CEWE_AA_0243,1,80,,,
G2,CEWE_AA_0243,1,79.3,,,
G3,CEWE_AA_0243,1,78.2,,,
G4,CEWE_AA_0243,1,73.2,,,
G5,CEWE_AA_0243,1,74.6,,,
G6,CEWE_AA_0243,1,74.9,,,
G7,ILWE_AA_0243,0,,,,
G8,ILWE_AA_0243,1,78,,,
G9,ILWE_AA_0243,1,78.9,,,
G10,ILWE_AA_0243,0,,,,
G11,ILWE_AA_0243,0,,,,
G12,ILWE_AA_0243,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,1,77.2,,78,0.7
H8,water,1,78,,78,0.7
H9,water,1,78.6,,78,0.7
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
