Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0342,1,80.3,,,
A2,CEWE_AA_0342,1,80.3,,,
A3,CEWE_AA_0342,1,80.2,,,
A4,CEWE_AA_0342,0,,,,
A5,CEWE_AA_0342,0,,,,
A6,CEWE_AA_0342,0,,,,
A7,ILWE_AA_0342,1,80.5,,,
A8,ILWE_AA_0342,1,80.4,,,
A9,ILWE_AA_0342,1,80.4,,,
A10,ILWE_AA_0342,0,,,,
A11,ILWE_AA_0342,0,,,,
A12,ILWE_AA_0342,0,,,,
B1,CEWE_AA_0343,1,80.6,,,
B2,CEWE_AA_0343,1,80.7,,,
B3,CEWE_AA_0343,1,80.3,,,
B4,CEWE_AA_0343,0,,,,
B5,CEWE_AA_0343,0,,,,
B6,CEWE_AA_0343,0,,,,
B7,ILWE_AA_0343,1,79.9,,,
B8,ILWE_AA_0343,1,80.3,,,
B9,ILWE_AA_0343,1,79.9,,,
B10,ILWE_AA_0343,1,79,,,
B11,ILWE_AA_0343,0,,,,
B12,ILWE_AA_0343,0,,,,
C1,CEWE_AA_0344,1,80.4,,,
C2,CEWE_AA_0344,1,80.3,,,
C3,CEWE_AA_0344,1,80.3,,,
C4,CEWE_AA_0344,0,,,,
C5,CEWE_AA_0344,0,,,,
C6,CEWE_AA_0344,0,,,,
C7,ILWE_AA_0344,1,79.9,,,
C8,ILWE_AA_0344,1,79.9,,,
C9,ILWE_AA_0344,1,79.7,,,
C10,ILWE_AA_0344,0,,,,
C11,ILWE_AA_0344,0,,,,
C12,ILWE_AA_0344,0,,,,
D1,CEWE_AA_0345,1,79.7,,,
D2,CEWE_AA_0345,1,80,,,
D3,CEWE_AA_0345,1,80.1,,,
D4,CEWE_AA_0345,1,74.3,,,
D5,CEWE_AA_0345,1,74.7,,,
D6,CEWE_AA_0345,1,74.9,,,
D7,ILWE_AA_0345,1,79.7,,,
D8,ILWE_AA_0345,1,79.7,,,
D9,ILWE_AA_0345,1,79.5,,,
D10,ILWE_AA_0345,0,,,,
D11,ILWE_AA_0345,1,75.4,,,
D12,ILWE_AA_0345,0,,,,
E1,CEWE_AA_0346,1,79.7,,,
E2,CEWE_AA_0346,1,80.1,,,
E3,CEWE_AA_0346,1,80.1,,,
E4,CEWE_AA_0346,0,,,,
E5,CEWE_AA_0346,1,75.1,,,
E6,CEWE_AA_0346,1,75.2,,,
E7,ILWE_AA_0346,1,80.1,,,
E8,ILWE_AA_0346,1,80.1,,,
E9,ILWE_AA_0346,1,79.9,,,
E10,ILWE_AA_0346,0,,,,
E11,ILWE_AA_0346,0,,,,
E12,ILWE_AA_0346,0,,,,
F1,CEWE_AA_0347,1,80,,,
F2,CEWE_AA_0347,1,80.3,,,
F3,CEWE_AA_0347,1,80.3,,,
F4,CEWE_AA_0347,0,,,,
F5,CEWE_AA_0347,0,,,,
F6,CEWE_AA_0347,0,,,,
F7,ILWE_AA_0347,1,79.5,,,
F8,ILWE_AA_0347,1,79.4,,,
F9,ILWE_AA_0347,1,79.4,,,
F10,ILWE_AA_0347,0,,,,
F11,ILWE_AA_0347,0,,,,
F12,ILWE_AA_0347,0,,,,
G1,CEWE_AA_0348,1,80.3,,,
G2,CEWE_AA_0348,1,80.3,,,
G3,CEWE_AA_0348,1,80.3,,,
G4,CEWE_AA_0348,1,75.3,,,
G5,CEWE_AA_0348,1,75.5,,,
G6,CEWE_AA_0348,1,75.5,,,
G7,"ILWE_AA_0,48",1,79.4,,,
G8,"ILWE_AA_0,48",1,79.5,,,
G9,"ILWE_AA_0,48",1,79.4,,,
G10,ILWE_AA_0348,0,,,,
G11,ILWE_AA_0348,0,,,,
G12,ILWE_AA_0348,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
