Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0289,1,79.7,,,
A2,CEWE_AA_0289,1,80,,,
A3,CEWE_AA_0289,1,80,,,
A4,CEWE_AA_0289,0,,,,
A5,CEWE_AA_0289,0,,,,
A6,CEWE_AA_0289,0,,,,
A7,ILWE_AA_0309,1,80.4,,,
A8,ILWE_AA_0309,1,80.3,,,
A9,ILWE_AA_0309,1,80.3,,,
A10,ILWE_AA_0309,0,,,,
A11,ILWE_AA_0309,0,,,,
A12,ILWE_AA_0309,0,,,,
B1,CEWE_AA_0301,1,80.2,,,
B2,CEWE_AA_0301,1,80.3,,,
B3,CEWE_AA_0301,1,80.3,,,
B4,CEWE_AA_0301,1,79.5,,,
B5,CEWE_AA_0301,0,,,,
B6,CEWE_AA_0301,0,,,,
B7,ILWE_AA_0319,0,,,,
B8,ILWE_AA_0319,0,,,,
B9,ILWE_AA_0319,0,,,,
B10,ILWE_AA_0319,0,,,,
B11,ILWE_AA_0319,0,,,,
B12,ILWE_AA_0319,0,,,,
C1,CEWE_AA_0302,1,79.7,,,
C2,CEWE_AA_0302,1,79.8,,,
C3,CEWE_AA_0302,1,79.8,,,
C4,CEWE_AA_0302,0,,,,
C5,CEWE_AA_0302,0,,,,
C6,CEWE_AA_0302,0,,,,
C7,ILWE_AA_0326,1,80,,,
C8,ILWE_AA_0326,1,79.9,,,
C9,ILWE_AA_0326,1,79.9,,,
C10,ILWE_AA_0326,0,,,,
C11,ILWE_AA_0326,0,,,,
C12,ILWE_AA_0326,0,,,,
D1,CEWE_AA_0309,0,,,,
D2,CEWE_AA_0309,0,,,,
D3,CEWE_AA_0309,0,,,,
D4,CEWE_AA_0309,0,,,,
D5,CEWE_AA_0309,0,,,,
D6,CEWE_AA_0309,0,,,,
D7,ILWE_AA_0359,1,79.4,,,
D8,ILWE_AA_0359,0,,,,
D9,ILWE_AA_0359,0,,,,
D10,ILWE_AA_0359,0,,,,
D11,ILWE_AA_0359,0,,,,
D12,ILWE_AA_0359,1,78.2,,,
E1,CEWE_AA_0323,1,80.1,,,
E2,CEWE_AA_0323,1,80.1,,,
E3,CEWE_AA_0323,1,80.1,,,
E4,CEWE_AA_0323,0,,,,
E5,CEWE_AA_0323,0,,,,
E6,CEWE_AA_0323,0,,,,
E7,ILWE_AA_0389,1,79.9,,,
E8,ILWE_AA_0389,1,79.9,,,
E9,ILWE_AA_0389,1,79.8,,,
E10,ILWE_AA_0389,0,,,,
E11,ILWE_AA_0389,0,,,,
E12,ILWE_AA_0389,1,75.7,,,
F1,CEWE_AA_0325,1,80.2,,,
F2,CEWE_AA_0325,1,80.1,,,
F3,CEWE_AA_0325,1,80,,,
F4,CEWE_AA_0325,1,74.3,,,
F5,CEWE_AA_0325,0,,,,
F6,CEWE_AA_0325,1,74.3,,,
F7,CEWE_AA_0353,1,79.8,,,
F8,CEWE_AA_0353,1,79.8,,,
F9,CEWE_AA_0353,1,79.7,,,
F10,CEWE_AA_0353,0,,,,
F11,CEWE_AA_0353,1,78.3,,,
F12,CEWE_AA_0353,0,,,,
G1,CEWE_AA_0345,1,80.3,,,
G2,CEWE_AA_0345,1,80.3,,,
G3,CEWE_AA_0345,1,80.3,,,
G4,CEWE_AA_0345,1,74.3,,,
G5,CEWE_AA_0345,1,74.3,,,
G6,CEWE_AA_0345,1,74.6,,,
G7,CEWE_AA_0368,1,79.9,,,
G8,CEWE_AA_0368,1,79.9,,,
G9,CEWE_AA_0368,1,79.8,,,
G10,CEWE_AA_0368,0,,,,
G11,CEWE_AA_0368,0,,,,
G12,CEWE_AA_0368,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,72.4,
H8,water,1,72.4,,72.4,0
H9,water,0,,,72.4,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
