Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0462,1,80.4,,,
A2,CEWE_AA_0462,1,80.3,,,
A3,CEWE_AA_0462,1,80.3,,,
A4,CEWE_AA_0462,0,,,,
A5,CEWE_AA_0462,0,,,,
A6,CEWE_AA_0462,0,,,,
A7,CEWE_AA_0463,1,80.2,,,
A8,CEWE_AA_0463,1,80.2,,,
A9,CEWE_AA_0463,1,80.3,,,
A10,CEWE_AA_0463,0,,,,
A11,CEWE_AA_0463,0,,,,
A12,CEWE_AA_0463,0,,,,
B1,CEWE_AA_0465,1,80.3,,,
B2,CEWE_AA_0465,1,80.2,,,
B3,CEWE_AA_0465,1,80.2,,,
B4,CEWE_AA_0465,1,75.3,,,
B5,CEWE_AA_0465,1,75.4,,,
B6,CEWE_AA_0465,1,75.3,,,
B7,CEWE_AA_04666,1,80,,,
B8,CEWE_AA_04666,1,79.8,,,
B9,CEWE_AA_04666,1,79.7,,,
B10,CEWE_AA_0466,0,,,,
B11,CEWE_AA_0466,0,,,,
B12,CEWE_AA_0466,0,,,,
C1,CEWE_AA_0467,0,,,,
C2,CEWE_AA_0467,0,,,,
C3,CEWE_AA_0467,0,,,,
C4,CEWE_AA_0467,0,,,,
C5,CEWE_AA_0467,0,,,,
C6,CEWE_AA_0467,0,,,,
C7,CEWE_AA_0469,1,79.4,,,
C8,CEWE_AA_0469,1,79.3,,,
C9,CEWE_AA_0469,1,79.5,,,
C10,CEWE_AA_0469,1,75.2,,,
C11,CEWE_AA_0469,1,75.2,,,
C12,CEWE_AA_0469,1,75.3,,,
D1,CEWE_AA_0471,1,80,,,
D2,CEWE_AA_0471,1,79.8,,,
D3,CEWE_AA_0471,1,79.7,,,
D4,CEWE_AA_0471,0,,,,
D5,CEWE_AA_0471,0,,,,
D6,CEWE_AA_0471,1,78,,,
D7,CEWE_AA_0470,1,72,,,
D8,CEWE_AA_0470,0,,,,
D9,CEWE_AA_0470,0,,,,
D10,CEWE_AA_0470,0,,,,
D11,CEWE_AA_0470,0,,,,
D12,CEWE_AA_0470,0,,,,
E1,CEWE_AA_0490,1,79.8,,,
E2,CEWE_AA_0490,1,79.7,,,
E3,CEWE_AA_0490,1,79.7,,,
E4,CEWE_AA_0490,0,,,,
E5,CEWE_AA_0490,0,,,,
E6,CEWE_AA_0490,0,,,,
E7,CEWE_AA_0489,1,77.7,,,
E8,CEWE_AA_0489,1,77.7,,,
E9,CEWE_AA_0489,0,,,,
E10,CEWE_AA_0489,0,,,,
E11,CEWE_AA_0489,0,,,,
E12,CEWE_AA_0489,0,,,,
F1,CEWE_AA_0497,1,79.8,,,
F2,CEWE_AA_0497,1,79.8,,,
F3,CEWE_AA_0497,1,79.8,,,
F4,CEWE_AA_0497,1,75.1,,,
F5,CEWE_AA_0497,1,75.1,,,
F6,CEWE_AA_0497,1,75.2,,,
F7,CEWE_AA_0491,1,79.3,,,
F8,CEWE_AA_0491,1,79.4,,,
F9,CEWE_AA_0491,1,79.3,,,
F10,CEWE_AA_0491,0,,,,
F11,CEWE_AA_0491,0,,,,
F12,CEWE_AA_0491,0,,,,
G1,CEWE_AA_0499,1,80.2,,,
G2,CEWE_AA_0499,1,80.2,,,
G3,CEWE_AA_0499,1,80.2,,,
G4,CEWE_AA_0499,1,74.3,,,
G5,CEWE_AA_0499,1,74.3,,,
G6,CEWE_AA_0499,1,74.4,,,
G7,CEWE_AA_0498,1,79.9,,,
G8,CEWE_AA_0498,1,79.8,,,
G9,CEWE_AA_0498,1,79.7,,,
G10,CEWE_AA_0498,0,,,,
G11,CEWE_AA_0498,0,,,,
G12,CEWE_AA_0498,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
