Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0269,1,79.3,,,
A2,CEWE_AA_0269,1,79.9,,,
A3,CEWE_AA_0269,1,80.2,,,
A4,CEWE_AA_0269,1,74.8,,,
A5,CEWE_AA_0269,0,,,,
A6,CEWE_AA_0269,0,,,,
A7,ILWE_AA_0269,1,80.1,,,
A8,ILWE_AA_0269,1,80.3,,,
A9,ILWE_AA_0269,1,80.5,,,
A10,ILWE_AA_0269,0,,,,
A11,ILWE_AA_0269,0,,,,
A12,ILWE_AA_0269,1,76.1,,,
B1,CEWE_AA_0270,1,78.5,,,
B2,CEWE_AA_0270,1,79.9,,,
B3,CEWE_AA_0270,1,80.8,,,
B4,CEWE_AA_0270,1,77.9,,,
B5,CEWE_AA_0270,0,,,,
B6,CEWE_AA_0270,0,,,,
B7,ILWE_AA_0270,1,79.9,,,
B8,ILWE_AA_0270,1,80.3,,,
B9,ILWE_AA_0270,1,80.3,,,
B10,ILWE_AA_0270,0,,,,
B11,ILWE_AA_0270,0,,,,
B12,ILWE_AA_0270,0,,,,
C1,CEWE_AA_0271,1,78.8,,,
C2,CEWE_AA_0271,1,79.5,,,
C3,CEWE_AA_0271,1,79.9,,,
C4,CEWE_AA_0271,0,,,,
C5,CEWE_AA_0271,0,,,,
C6,CEWE_AA_0271,0,,,,
C7,ILWE_AA_0271,1,79.5,,,
C8,ILWE_AA_0271,1,79.8,,,
C9,ILWE_AA_0271,1,79.8,,,
C10,ILWE_AA_0271,0,,,,
C11,ILWE_AA_0271,0,,,,
C12,ILWE_AA_0271,0,,,,
D1,CEWE_AA_0272,1,79.2,,,
D2,CEWE_AA_0272,1,79.5,,,
D3,CEWE_AA_0272,1,79.9,,,
D4,CEWE_AA_0272,0,,,,
D5,CEWE_AA_0272,0,,,,
D6,CEWE_AA_0272,0,,,,
D7,ILWE_AA_0272,1,78.7,,,
D8,ILWE_AA_0272,1,79.4,,,
D9,ILWE_AA_0272,1,79.6,,,
D10,ILWE_AA_0272,0,,,,
D11,ILWE_AA_0272,0,,,,
D12,ILWE_AA_0272,0,,,,
E1,CEWE_AA_0273,1,79,,,
E2,CEWE_AA_0273,1,79.6,,,
E3,CEWE_AA_0273,1,79.9,,,
E4,CEWE_AA_0273,0,,,,
E5,CEWE_AA_0273,0,,,,
E6,CEWE_AA_0273,0,,,,
E7,ILWE_AA_0273,1,79.2,,,
E8,ILWE_AA_0273,1,79.8,,,
E9,ILWE_AA_0273,1,79.9,,,
E10,ILWE_AA_0273,0,,,,
E11,ILWE_AA_0273,0,,,,
E12,ILWE_AA_0273,0,,,,
F1,CEWE_AA_0274,1,78.9,,,
F2,CEWE_AA_0274,1,79.6,,,
F3,CEWE_AA_0274,1,80.1,,,
F4,CEWE_AA_0274,1,74.3,,,
F5,CEWE_AA_0274,0,,,,
F6,CEWE_AA_0274,0,,,,
F7,ILWE_AA_0274,1,78.7,,,
F8,ILWE_AA_0274,1,79.6,,,
F9,ILWE_AA_0274,1,79.8,,,
F10,ILWE_AA_0274,0,,,,
F11,ILWE_AA_0274,0,,,,
F12,ILWE_AA_0274,0,,,,
G1,CEWE_AA_0275,1,79.5,,,
G2,CEWE_AA_0275,1,79.6,,,
G3,CEWE_AA_0275,1,79.9,,,
G4,CEWE_AA_0275,0,,,,
G5,CEWE_AA_0275,0,,,,
G6,CEWE_AA_0275,0,,,,
G7,ILWE_AA_0275,1,79.5,,,
G8,ILWE_AA_0275,1,79.9,,,
G9,ILWE_AA_0275,1,79.9,,,
G10,ILWE_AA_0275,0,,,,
G11,ILWE_AA_0275,0,,,,
G12,ILWE_AA_0275,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,1,74.8,,74.8,0
H5,NTC,0,,,74.8,
H6,NTC,0,,,74.8,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
