Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0311,1,78.7,,,
A2,CEWE_AA_0311,1,79.7,,,
A3,CEWE_AA_0311,0,,,,
A4,CEWE_AA_0311,0,,,,
A5,CEWE_AA_0311,0,,,,
A6,CEWE_AA_0311,1,75.5,,,
A7,ILWE_AA_0311,1,79.8,,,
A8,ILWE_AA_0311,1,80.2,,,
A9,ILWE_AA_0311,1,80.2,,,
A10,ILWE_AA_0311,0,,,,
A11,ILWE_AA_0311,0,,,,
A12,ILWE_AA_0311,0,,,,
B1,CEWE_AA_0312,1,78.4,,,
B2,CEWE_AA_0312,1,79.8,,,
B3,CEWE_AA_0312,0,,,,
B4,CEWE_AA_0312,0,,,,
B5,CEWE_AA_0312,1,74.9,,,
B6,CEWE_AA_0312,0,,,,
B7,ILWE_AA_0312,1,79,,,
B8,ILWE_AA_0312,1,79.5,,,
B9,ILWE_AA_0312,0,,,,
B10,ILWE_AA_0312,0,,,,
B11,ILWE_AA_0312,0,,,,
B12,ILWE_AA_0312,0,,,,
C1,CEWE_AA_0313,1,78.6,,,
C2,CEWE_AA_0313,1,79.5,,,
C3,CEWE_AA_0313,0,,,,
C4,CEWE_AA_0313,0,,,,
C5,CEWE_AA_0313,0,,,,
C6,CEWE_AA_0313,0,,,,
C7,ILWE_AA_0313,1,78.9,,,
C8,ILWE_AA_0313,1,79.6,,,
C9,ILWE_AA_0313,1,79.9,,,
C10,ILWE_AA_0313,0,,,,
C11,ILWE_AA_0313,0,,,,
C12,ILWE_AA_0313,0,,,,
D1,CEWE_AA_0314,1,78.7,,,
D2,CEWE_AA_0314,1,79.2,,,
D3,CEWE_AA_0314,1,79.8,,,
D4,CEWE_AA_0314,1,73.7,,,
D5,CEWE_AA_0314,1,74.6,,,
D6,CEWE_AA_0314,1,74.9,,,
D7,ILWE_AA_0314,1,79.7,,,
D8,ILWE_AA_0314,1,79.9,,,
D9,ILWE_AA_0314,0,,,,
D10,ILWE_AA_0314,0,,,,
D11,ILWE_AA_0314,0,,,,
D12,ILWE_AA_0314,0,,,,
E1,CEWE_AA_0315,1,78.5,,,
E2,CEWE_AA_0315,1,78.9,,,
E3,CEWE_AA_0315,1,79.5,,,
E4,CEWE_AA_0315,1,73.9,,,
E5,CEWE_AA_0315,0,,,,
E6,CEWE_AA_0315,0,,,,
E7,ILWE_AA_0315,1,78.2,,,
E8,ILWE_AA_0315,1,79.6,,,
E9,ILWE_AA_0315,1,79.8,,,
E10,ILWE_AA_0315,0,,,,
E11,ILWE_AA_0315,0,,,,
E12,ILWE_AA_0315,0,,,,
F1,CEWE_AA_0316,1,79.4,,,
F2,CEWE_AA_0316,1,79.5,,,
F3,CEWE_AA_0316,1,79.9,,,
F4,CEWE_AA_0316,1,74.2,,,
F5,CEWE_AA_0316,1,74.8,,,
F6,CEWE_AA_0316,1,75.3,,,
F7,ILWE_AA_0316,1,79.1,,,
F8,ILWE_AA_0316,1,79.4,,,
F9,ILWE_AA_0316,1,79.9,,,
F10,ILWE_AA_0316,1,73.3,,,
F11,ILWE_AA_0316,1,73.6,,,
F12,ILWE_AA_0316,1,74.2,,,
G1,CEWE_AA_0317,1,79.5,,,
G2,CEWE_AA_0317,1,79.6,,,
G3,CEWE_AA_0317,1,80,,,
G4,CEWE_AA_0317,1,74.3,,,
G5,CEWE_AA_0317,1,74.9,,,
G6,CEWE_AA_0317,1,75.4,,,
G7,ILWE_AA_0317,1,78.2,,,
G8,ILWE_AA_0317,1,79.1,,,
G9,ILWE_AA_0317,1,79.4,,,
G10,ILWE_AA_0317,0,,,,
G11,ILWE_AA_0317,0,,,,
G12,ILWE_AA_0317,1,74.2,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
