Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0290,1,80,,,
A2,CEWE_AA_0290,1,80.5,,,
A3,CEWE_AA_0290,0,,,,
A4,CEWE_AA_0290,0,,,,
A5,CEWE_AA_0290,0,,,,
A6,CEWE_AA_0290,0,,,,
A7,ILWE_AA_0290,1,79.3,,,
A8,ILWE_AA_0290,1,79.6,,,
A9,ILWE_AA_0290,0,,,,
A10,ILWE_AA_0290,0,,,,
A11,ILWE_AA_0290,0,,,,
A12,ILWE_AA_0290,0,,,,
B1,CEWE_AA_0291,1,79.7,,,
B2,CEWE_AA_0291,1,79.9,,,
B3,CEWE_AA_0291,0,,,,
B4,CEWE_AA_0291,0,,,,
B5,CEWE_AA_0291,0,,,,
B6,CEWE_AA_0291,0,,,,
B7,ILWE_AA_0291,1,79,,,
B8,ILWE_AA_0291,1,80,,,
B9,ILWE_AA_0291,0,,,,
B10,ILWE_AA_0291,0,,,,
B11,ILWE_AA_0291,0,,,,
B12,ILWE_AA_0291,0,,,,
C1,CEWE_AA_0292,1,79.6,,,
C2,CEWE_AA_0292,1,80.1,,,
C3,CEWE_AA_0292,0,,,,
C4,CEWE_AA_0292,0,,,,
C5,CEWE_AA_0292,0,,,,
C6,CEWE_AA_0292,0,,,,
C7,ILWE_AA_0292,1,79.8,,,
C8,ILWE_AA_0292,1,79.9,,,
C9,ILWE_AA_0292,0,,,,
C10,ILWE_AA_0292,0,,,,
C11,ILWE_AA_0292,0,,,,
C12,ILWE_AA_0292,0,,,,
D1,CEWE_AA_0298,1,79.2,,,
D2,CEWE_AA_0298,1,79.6,,,
D3,CEWE_AA_0298,1,79.9,,,
D4,CEWE_AA_0298,1,73.1,,,
D5,CEWE_AA_0298,1,74.3,,,
D6,CEWE_AA_0298,1,75.3,,,
D7,ILWE_AA_0298,1,79.8,,,
D8,ILWE_AA_0298,1,79.9,,,
D9,ILWE_AA_0298,0,,,,
D10,ILWE_AA_0298,0,,,,
D11,ILWE_AA_0298,0,,,,
D12,ILWE_AA_0298,0,,,,
E1,CEWE_AA_0299,1,79.5,,,
E2,CEWE_AA_0299,1,79.8,,,
E3,CEWE_AA_0299,0,,,,
E4,CEWE_AA_0299,0,,,,
E5,CEWE_AA_0299,1,74.7,,,
E6,CEWE_AA_0299,0,,,,
E7,ILWE_AA_0299,1,79.6,,,
E8,ILWE_AA_0299,1,79.7,,,
E9,ILWE_AA_0299,0,,,,
E10,ILWE_AA_0299,0,,,,
E11,ILWE_AA_0299,0,,,,
E12,ILWE_AA_0299,0,,,,
F1,CEWE_AA_0300,1,79.9,,,
F2,CEWE_AA_0300,0,,,,
F3,CEWE_AA_0300,0,,,,
F4,CEWE_AA_0300,0,,,,
F5,CEWE_AA_0300,0,,,,
F6,CEWE_AA_0300,0,,,,
F7,ILWE_AA_0300,1,79.5,,,
F8,ILWE_AA_0300,1,79.7,,,
F9,ILWE_AA_0300,0,,,,
F10,ILWE_AA_0300,1,73.4,,,
F11,ILWE_AA_0300,1,74.1,,,
F12,ILWE_AA_0300,0,,,,
G1,CEWE_AA_0289,1,79.6,,,
G2,CEWE_AA_0289,1,79.9,,,
G3,CEWE_AA_0289,0,,,,
G4,CEWE_AA_0289,0,,,,
G5,CEWE_AA_0289,0,,,,
G6,CEWE_AA_0289,0,,,,
G7,ILWE_AA_0289,0,,,,
G8,ILWE_AA_0289,0,,,,
G9,ILWE_AA_0289,0,,,,
G10,ILWE_AA_0289,0,,,,
G11,ILWE_AA_0289,0,,,,
G12,ILWE_AA_0289,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
