Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,ILWE_AA_0412,1,80.4,,,
A2,ILWE_AA_0412,1,80.3,,,
A3,ILWE_AA_0412,1,80.3,,,
A4,ILWE_AA_0412,0,,,,
A5,ILWE_AA_0412,0,,,,
A6,ILWE_AA_0412,0,,,,
A7,ILWE_AA_0413,1,80.3,,,
A8,ILWE_AA_0413,1,80.3,,,
A9,ILWE_AA_0413,1,80.2,,,
A10,ILWE_AA_0413,0,,,,
A11,ILWE_AA_0413,0,,,,
A12,ILWE_AA_0413,0,,,,
B1,ILWE_AA_0414,1,80.2,,,
B2,ILWE_AA_0414,1,80.2,,,
B3,ILWE_AA_0414,1,80.1,,,
B4,ILWE_AA_0414,0,,,,
B5,ILWE_AA_0414,0,,,,
B6,ILWE_AA_0414,0,,,,
B7,ILWE_AA_0422,1,80.1,,,
B8,ILWE_AA_0422,1,80,,,
B9,ILWE_AA_0422,1,80,,,
B10,ILWE_AA_0422,0,,,,
B11,ILWE_AA_0422,0,,,,
B12,ILWE_AA_0422,0,,,,
C1,ILWE_AA_0423,1,80,,,
C2,ILWE_AA_0423,1,79.9,,,
C3,ILWE_AA_0423,1,79.9,,,
C4,ILWE_AA_0423,1,73.6,,,
C5,ILWE_AA_0423,0,,,,
C6,ILWE_AA_0423,0,,,,
C7,ILWE_AA_0424,1,80,,,
C8,ILWE_AA_0424,1,79.9,,,
C9,ILWE_AA_0424,0,,,,
C10,ILWE_AA_0424,1,79.8,,,
C11,ILWE_AA_0424,0,,,,
C12,ILWE_AA_0424,0,,,,
D1,ILWE_AA_0425,1,79.9,,,
D2,ILWE_AA_0425,1,79.8,,,
D3,ILWE_AA_0425,1,79.8,,,
D4,ILWE_AA_0425,0,,,,
D5,ILWE_AA_0425,0,,,,
D6,ILWE_AA_0425,0,,,,
D7,ILWE_AA_0426,1,79.5,,,
D8,ILWE_AA_0426,1,79.3,,,
D9,ILWE_AA_0426,1,79.5,,,
D10,ILWE_AA_0426,1,79.2,,,
D11,ILWE_AA_0426,0,,,,
D12,ILWE_AA_0426,0,,,,
E1,ILWE_AA_0427,1,80,,,
E2,ILWE_AA_0427,1,79.8,,,
E3,ILWE_AA_0427,1,79.8,,,
E4,ILWE_AA_0427,0,,,,
E5,ILWE_AA_0427,0,,,,
E6,ILWE_AA_0427,0,,,,
E7,ILWE_AA_0428,1,79.9,,,
E8,ILWE_AA_0428,1,80,,,
E9,ILWE_AA_0428,1,79.8,,,
E10,ILWE_AA_0428,1,79.7,,,
E11,ILWE_AA_0428,0,,,,
E12,ILWE_AA_0428,0,,,,
F1,ILWE_AA_0429,1,80.3,,,
F2,ILWE_AA_0429,1,80.2,,,
F3,ILWE_AA_0429,1,80.2,,,
F4,ILWE_AA_0429,0,,,,
F5,ILWE_AA_0429,0,,,,
F6,ILWE_AA_0429,0,,,,
F7,ILWE_AA_0431,1,79.8,,,
F8,ILWE_AA_0431,1,79.8,,,
F9,ILWE_AA_0431,1,79.7,,,
F10,ILWE_AA_0431,0,,,,
F11,ILWE_AA_0431,1,74.1,,,
F12,ILWE_AA_0431,1,74.5,,,
G1,ILWE_AA_0432,1,80.1,,,
G2,ILWE_AA_0432,1,80,,,
G3,ILWE_AA_0432,1,80,,,
G4,ILWE_AA_0432,0,,,,
G5,ILWE_AA_0432,0,,,,
G6,ILWE_AA_0432,0,,,,
G7,ILWE_AA_0434,1,79.8,,,
G8,ILWE_AA_0434,1,79.7,,,
G9,ILWE_AA_0434,1,79.7,,,
G10,ILWE_AA_0434,0,,,,
G11,ILWE_AA_0434,0,,,,
G12,ILWE_AA_0434,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
