Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0392,1,80.1,,,
A2,CEWE_AA_0392,1,79.9,,,
A3,CEWE_AA_0392,1,80,,,
A4,CEWE_AA_0392,0,,,,
A5,CEWE_AA_0392,0,,,,
A6,CEWE_AA_0392,0,,,,
A7,ILWE_AA_0392,1,80.3,,,
A8,ILWE_AA_0392,1,80.3,,,
A9,ILWE_AA_0392,1,80.2,,,
A10,ILWE_AA_0392,0,,,,
A11,ILWE_AA_0392,0,,,,
A12,ILWE_AA_0392,0,,,,
B1,CEWE_AA_0408,1,80.2,,,
B2,CEWE_AA_0408,1,80.2,,,
B3,CEWE_AA_0408,1,80.2,,,
B4,CEWE_AA_0408,1,74.4,,,
B5,CEWE_AA_0408,1,74.5,,,
B6,CEWE_AA_0408,0,,,,
B7,ILWE_AA_0408,1,80.4,,,
B8,ILWE_AA_0408,1,79.9,,,
B9,ILWE_AA_0408,1,80.2,,,
B10,ILWE_AA_0408,0,,,,
B11,ILWE_AA_0408,0,,,,
B12,ILWE_AA_0408,0,,,,
C1,CEWE_AA_0409,1,80,,,
C2,CEWE_AA_0409,1,79.8,,,
C3,CEWE_AA_0409,1,79.9,,,
C4,CEWE_AA_0410,1,75.1,,,
C5,CEWE_AA_0410,1,75.3,,,
C6,CEWE_AA_0410,1,75.3,,,
C7,ILWE_AA_0410,1,80.1,,,
C8,ILWE_AA_0410,1,80,,,
C9,ILWE_AA_0410,1,79.8,,,
C10,ILWE_AA_0410,0,,,,
C11,ILWE_AA_0410,0,,,,
C12,ILWE_AA_0410,0,,,,
D1,CEWE_AA_0410,0,,,,
D2,CEWE_AA_0410,1,79.6,,,
D3,CEWE_AA_0410,1,79.7,,,
D4,CEWE_AA_0410,0,,,,
D5,CEWE_AA_0410,0,,,,
D6,CEWE_AA_0410,0,,,,
D7,CEWE_AA_0410,1,80,,,
D8,CEWE_AA_0410,1,79.9,,,
D9,CEWE_AA_0410,1,79.8,,,
D10,CEWE_AA_0410,0,,,,
D11,CEWE_AA_0410,0,,,,
D12,CEWE_AA_0410,0,,,,
E1,CEWE_AA_0296,1,79.8,,,
E2,CEWE_AA_0296,1,79.6,,,
E3,CEWE_AA_0296,1,79.8,,,
E4,CEWE_AA_0296,1,74.9,,,
E5,CEWE_AA_0296,1,75,,,
E6,CEWE_AA_0296,1,75,,,
E7,CEWE_AA_0331,1,80.1,,,
E8,CEWE_AA_0331,1,79.9,,,
E9,CEWE_AA_0331,1,79.8,,,
E10,CEWE_AA_0331,0,,,,
E11,CEWE_AA_0331,0,,,,
E12,CEWE_AA_0331,0,,,,
F1,CEWE_AA_0329,1,79.9,,,
F2,CEWE_AA_0329,1,79.8,,,
F3,CEWE_AA_0329,1,79.9,,,
F4,CEWE_AA_0329,0,,,,
F5,CEWE_AA_0329,0,,,,
F6,CEWE_AA_0329,0,,,,
F7,CEWE_AA_0332,1,80.5,,,
F8,CEWE_AA_0332,1,80.5,,,
F9,CEWE_AA_0332,0,,,,
F10,CEWE_AA_0332,0,,,,
F11,CEWE_AA_0332,0,,,,
F12,CEWE_AA_0332,0,,,,
G1,CEWE_AA_0330#,1,80.2,,,
G2,CEWE_AA_0330#,1,79.9,,,
G3,CEWE_AA_0330#,1,79.9,,,
G4,CEWE_AA_0330,0,,,,
G5,CEWE_AA_0330,0,,,,
G6,CEWE_AA_0330,0,,,,
G7,CEWE_AA_0334,1,80,,,
G8,CEWE_AA_0334,1,79.8,,,
G9,CEWE_AA_0334,1,79.8,,,
G10,CEWE_AA_0334,0,,,,
G11,CEWE_AA_0334,0,,,,
G12,CEWE_AA_0334,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
