Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0244,1,79,,,
A2,CEWE_AA_0244,1,79.6,,,
A3,CEWE_AA_0244,0,,,,
A4,CEWE_AA_0244,1,73.1,,,
A5,CEWE_AA_0244,1,74.7,,,
A6,CEWE_AA_0244,1,75,,,
A7,ILWE_AA_0244,0,,,,
A8,ILWE_AA_0244,0,,,,
A9,ILWE_AA_0244,0,,,,
A10,ILWE_AA_0244,1,78.2,,,
A11,ILWE_AA_0244,1,79.7,,,
A12,ILWE_AA_0244,0,,,,
B1,CEWE_AA_0245,1,78.9,,,
B2,CEWE_AA_0245,1,79.6,,,
B3,CEWE_AA_0245,0,,,,
B4,CEWE_AA_0245,1,73.2,,,
B5,CEWE_AA_0245,1,75.3,,,
B6,CEWE_AA_0245,1,75.6,,,
B7,ILWE_AA_0245,0,,,,
B8,ILWE_AA_0245,0,,,,
B9,ILWE_AA_0245,0,,,,
B10,ILWE_AA_0245,1,78.5,,,
B11,ILWE_AA_0245,1,79.7,,,
B12,ILWE_AA_0245,0,,,,
C1,CEWE_AA_0246,1,78.5,,,
C2,CEWE_AA_0246,1,79.3,,,
C3,CEWE_AA_0246,0,,,,
C4,CEWE_AA_0246,1,73.7,,,
C5,CEWE_AA_0246,0,,,,
C6,CEWE_AA_0246,0,,,,
C7,ILWE_AA_0246,0,,,,
C8,ILWE_AA_0246,0,,,,
C9,ILWE_AA_0246,0,,,,
C10,ILWE_AA_0246,1,77.7,,,
C11,ILWE_AA_0246,1,78.9,,,
C12,ILWE_AA_0246,0,,,,
D1,CEWE_AA_0247,1,78.5,,,
D2,CEWE_AA_0247,1,79.3,,,
D3,CEWE_AA_0247,0,,,,
D4,CEWE_AA_0247,1,73.9,,,
D5,CEWE_AA_0247,0,,,,
D6,CEWE_AA_0247,0,,,,
D7,ILWE_AA_0247,0,,,,
D8,ILWE_AA_0247,0,,,,
D9,ILWE_AA_0247,0,,,,
D10,ILWE_AA_0247,1,77.3,,,
D11,ILWE_AA_0247,1,78.8,,,
D12,ILWE_AA_0247,1,80,,,
E1,CEWE_AA_0248,1,79.2,,,
E2,CEWE_AA_0248,1,79.4,,,
E3,CEWE_AA_0248,0,,,,
E4,CEWE_AA_0248,1,74.5,,,
E5,CEWE_AA_0248,1,75.3,,,
E6,CEWE_AA_0248,1,75.4,,,
E7,ILWE_AA_0248,0,,,,
E8,ILWE_AA_0248,0,,,,
E9,ILWE_AA_0248,0,,,,
E10,ILWE_AA_0248,1,77.7,,,
E11,ILWE_AA_0248,1,79.1,,,
E12,ILWE_AA_0248,0,,,,
F1,CEWE_AA_0249,1,79.5,,,
F2,CEWE_AA_0249,1,79.5,,,
F3,CEWE_AA_0249,1,80,,,
F4,CEWE_AA_0249,1,73.4,,,
F5,CEWE_AA_0249,0,,,,
F6,CEWE_AA_0249,1,74.8,,,
F7,ILWE_AA_0249,1,73.8,,,
F8,ILWE_AA_0249,0,,,,
F9,ILWE_AA_0249,0,,,,
F10,ILWE_AA_0249,1,77.9,,,
F11,ILWE_AA_0249,1,78.8,,,
F12,ILWE_AA_0249,1,79.9,,,
G1,CEWE_AA_0250,1,79.7,,,
G2,CEWE_AA_0250,1,79.7,,,
G3,CEWE_AA_0250,1,80.1,,,
G4,CEWE_AA_0250,0,,,,
G5,CEWE_AA_0250,0,,,,
G6,CEWE_AA_0250,0,,,,
G7,ILWE_AA_0250,0,,,,
G8,ILWE_AA_0250,0,,,,
G9,ILWE_AA_0250,0,,,,
G10,ILWE_AA_0250,1,78.2,,,
G11,ILWE_AA_0250,1,78.9,,,
G12,ILWE_AA_0250,1,79.8,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,79.5,
H11,water,0,,,79.5,
H12,water,1,79.5,,79.5,0
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
