Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0303,1,78.8,,,
A2,CEWE_AA_0303,1,80,,,
A3,CEWE_AA_0303,0,,,,
A4,CEWE_AA_0303,1,73.8,,,
A5,CEWE_AA_0303,1,74.4,,,
A6,CEWE_AA_0303,1,75.1,,,
A7,ILWE_AA_0303,1,80,,,
A8,ILWE_AA_0303,1,80.1,,,
A9,ILWE_AA_0303,1,80.3,,,
A10,ILWE_AA_0303,0,,,,
A11,ILWE_AA_0303,0,,,,
A12,ILWE_AA_0303,0,,,,
B1,CEWE_AA_0304,1,78.8,,,
B2,CEWE_AA_0304,1,79.7,,,
B3,CEWE_AA_0304,0,,,,
B4,CEWE_AA_0304,0,,,,
B5,CEWE_AA_0304,0,,,,
B6,CEWE_AA_0304,0,,,,
B7,ILWE_AA_0304,0,,,,
B8,ILWE_AA_0304,0,,,,
B9,ILWE_AA_0304,0,,,,
B10,ILWE_AA_0304,0,,,,
B11,ILWE_AA_0304,0,,,,
B12,ILWE_AA_0304,0,,,,
C1,CEWE_AA_0305,0,,,,
C2,CEWE_AA_0305,0,,,,
C3,CEWE_AA_0305,0,,,,
C4,CEWE_AA_0305,0,,,,
C5,CEWE_AA_0305,0,,,,
C6,CEWE_AA_0305,0,,,,
C7,ILWE_AA_0305,1,79.7,,,
C8,ILWE_AA_0305,1,79.8,,,
C9,ILWE_AA_0305,0,,,,
C10,ILWE_AA_0305,0,,,,
C11,ILWE_AA_0305,0,,,,
C12,ILWE_AA_0305,0,,,,
D1,CEWE_AA_0306,0,,,,
D2,CEWE_AA_0306,0,,,,
D3,CEWE_AA_0306,0,,,,
D4,CEWE_AA_0306,0,,,,
D5,CEWE_AA_0306,0,,,,
D6,CEWE_AA_0306,0,,,,
D7,ILWE_AA_0306,1,79.6,,,
D8,ILWE_AA_0306,1,79.7,,,
D9,ILWE_AA_0306,0,,,,
D10,ILWE_AA_0306,0,,,,
D11,ILWE_AA_0306,0,,,,
D12,ILWE_AA_0306,0,,,,
E1,CEWE_AA_0307,0,,,,
E2,CEWE_AA_0307,0,,,,
E3,CEWE_AA_0307,0,,,,
E4,CEWE_AA_0307,0,,,,
E5,CEWE_AA_0307,0,,,,
E6,CEWE_AA_0307,0,,,,
E7,ILWE_AA_0307,1,79.6,,,
E8,ILWE_AA_0307,1,79.7,,,
E9,ILWE_AA_0307,0,,,,
E10,ILWE_AA_0307,0,,,,
E11,ILWE_AA_0307,0,,,,
E12,ILWE_AA_0307,0,,,,
F1,CEWE_AA_0308,0,,,,
F2,CEWE_AA_0308,0,,,,
F3,CEWE_AA_0308,0,,,,
F4,CEWE_AA_0308,0,,,,
F5,CEWE_AA_0308,0,,,,
F6,CEWE_AA_0308,0,,,,
F7,ILWE_AA_0308,1,79.3,,,
F8,ILWE_AA_0308,1,79.7,,,
F9,ILWE_AA_0308,0,,,,
F10,ILWE_AA_0308,1,73.4,,,
F11,ILWE_AA_0308,1,74.2,,,
F12,ILWE_AA_0308,0,,,,
G1,CEWE_AA_0309,0,,,,
G2,CEWE_AA_0309,0,,,,
G3,CEWE_AA_0309,0,,,,
G4,CEWE_AA_0309,0,,,,
G5,CEWE_AA_0309,0,,,,
G6,CEWE_AA_0309,0,,,,
G7,ILWE_AA_0309,1,79.5,,,
G8,ILWE_AA_0309,1,80.1,,,
G9,ILWE_AA_0309,0,,,,
G10,ILWE_AA_0309,1,78.2,,,
G11,ILWE_AA_0309,0,,,,
G12,ILWE_AA_0309,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
