Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,CEWE_AA_0349,1,79.2,,,
A2,CEWE_AA_0349,1,79.4,,,
A3,CEWE_AA_0349,1,79.9,,,
A4,CEWE_AA_0349,0,,,,
A5,CEWE_AA_0349,0,,,,
A6,CEWE_AA_0349,0,,,,
A7,ILWE_AA_0349,1,80.3,,,
A8,ILWE_AA_0349,1,80.1,,,
A9,ILWE_AA_0349,1,80,,,
A10,ILWE_AA_0349,0,,,,
A11,ILWE_AA_0349,0,,,,
A12,ILWE_AA_0349,0,,,,
B1,CEWE_AA_0350,1,79.6,,,
B2,CEWE_AA_0350,1,79.6,,,
B3,CEWE_AA_0350,1,79.9,,,
B4,CEWE_AA_0350,2,69.6,73,,
B5,CEWE_AA_0350,1,73.2,,,
B6,CEWE_AA_0350,1,74,,,
B7,ILWE_AA_0350,1,80.1,,,
B8,ILWE_AA_0350,1,80,,,
B9,ILWE_AA_0350,1,80,,,
B10,ILWE_AA_0350,0,,,,
B11,ILWE_AA_0350,0,,,,
B12,ILWE_AA_0350,0,,,,
C1,CEWE_AA_0351,1,79.2,,,
C2,CEWE_AA_0351,1,79.5,,,
C3,CEWE_AA_0351,1,79.9,,,
C4,CEWE_AA_0351,1,73.3,,,
C5,CEWE_AA_0351,1,73.6,,,
C6,CEWE_AA_0351,1,74.5,,,
C7,ILWE_AA_0351,1,79.9,,,
C8,ILWE_AA_0351,1,79.7,,,
C9,ILWE_AA_0351,1,79.9,,,
C10,ILWE_AA_0351,0,,,,
C11,ILWE_AA_0351,0,,,,
C12,ILWE_AA_0351,0,,,,
D1,CEWE_AA_0352,1,79.7,,,
D2,CEWE_AA_0352,1,80,,,
D3,CEWE_AA_0352,0,,,,
D4,CEWE_AA_0352,0,,,,
D5,CEWE_AA_0352,1,74.3,,,
D6,CEWE_AA_0352,0,,,,
D7,ILWE_AA_0352,1,79.4,,,
D8,ILWE_AA_0352,1,79.4,,,
D9,ILWE_AA_0352,1,79.7,,,
D10,ILWE_AA_0352,0,,,,
D11,ILWE_AA_0352,0,,,,
D12,ILWE_AA_0352,0,,,,
E1,CEWE_AA_0353,1,79.5,,,
E2,CEWE_AA_0353,1,79.6,,,
E3,CEWE_AA_0353,1,80,,,
E4,CEWE_AA_0353,0,,,,
E5,CEWE_AA_0353,0,,,,
E6,CEWE_AA_0353,0,,,,
E7,ILWE_AA_0353,1,79.6,,,
E8,ILWE_AA_0353,1,79.5,,,
E9,ILWE_AA_0353,1,79.7,,,
E10,ILWE_AA_0353,0,,,,
E11,ILWE_AA_0353,0,,,,
E12,ILWE_AA_0353,0,,,,
F1,CEWE_AA_0354,1,79.3,,,
F2,CEWE_AA_0354,1,79.8,,,
F3,CEWE_AA_0354,0,,,,
F4,CEWE_AA_0354,1,74.4,,,
F5,CEWE_AA_0354,1,74.6,,,
F6,CEWE_AA_0354,1,75.1,,,
F7,ILWE_AA_0354,1,79.5,,,
F8,ILWE_AA_0354,1,79.8,,,
F9,ILWE_AA_0354,0,,,,
F10,ILWE_AA_0354,0,,,,
F11,ILWE_AA_0354,0,,,,
F12,ILWE_AA_0354,0,,,,
G1,CEWE_AA_0355,1,79.8,,,
G2,CEWE_AA_0355,1,80.2,,,
G3,CEWE_AA_0355,0,,,,
G4,CEWE_AA_0355,1,75.3,,,
G5,CEWE_AA_0355,1,75.2,,,
G6,CEWE_AA_0355,1,75.4,,,
G7,ILWE_AA_0355,1,79.6,,,
G8,ILWE_AA_0355,1,79.5,,,
G9,ILWE_AA_0355,1,79.9,,,
G10,ILWE_AA_0355,0,,,,
G11,ILWE_AA_0355,0,,,,
G12,ILWE_AA_0355,0,,,,
H1,NTC,0,,,80.8,
H2,NTC,1,80.8,,80.8,0
H3,NTC,0,,,80.8,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
