Pos,Name,No. Tm SYBR,Tm x (°C) SYBR,Tm y (°C) SYBR,Mean SYBR,Dev. SYBR
A1,ILWE_AA_0435,1,80.4,,,
A2,ILWE_AA_0435,1,80.4,,,
A3,ILWE_AA_0435,1,80.3,,,
A4,ILWE_AA_0435,0,,,,
A5,ILWE_AA_0435,0,,,,
A6,ILWE_AA_0435,0,,,,
A7,ILWE_AA_0436,1,80,,,
A8,ILWE_AA_0436,1,80,,,
A9,ILWE_AA_0436,1,79.9,,,
A10,ILWE_AA_0436,0,,,,
A11,ILWE_AA_0436,1,74.6,,,
A12,ILWE_AA_0436,0,,,,
B1,ILWE_AA_0437,1,80.3,,,
B2,ILWE_AA_0437,1,80.1,,,
B3,ILWE_AA_0437,1,80.2,,,
B4,ILWE_AA_0437,0,,,,
B5,ILWE_AA_0437,0,,,,
B6,ILWE_AA_0437,0,,,,
B7,ILWE_AA_0438,1,79.9,,,
B8,ILWE_AA_0438,1,79.9,,,
B9,ILWE_AA_0438,1,80,,,
B10,ILWE_AA_0438,0,,,,
B11,ILWE_AA_0438,0,,,,
B12,ILWE_AA_0438,0,,,,
C1,ILWE_AA_0439,1,80.1,,,
C2,ILWE_AA_0439,1,80,,,
C3,ILWE_AA_0439,1,79.8,,,
C4,ILWE_AA_0439,0,,,,
C5,ILWE_AA_0439,0,,,,
C6,ILWE_AA_0439,0,,,,
C7,ILWE_AA_0440,1,79.7,,,
C8,ILWE_AA_0440,1,79.9,,,
C9,ILWE_AA_0440,1,80,,,
C10,ILWE_AA_0440,0,,,,
C11,ILWE_AA_0440,0,,,,
C12,ILWE_AA_0440,0,,,,
D1,ILWE_AA_0441,1,79.8,,,
D2,ILWE_AA_0441,1,79.9,,,
D3,ILWE_AA_0441,1,80,,,
D4,ILWE_AA_0441,0,,,,
D5,ILWE_AA_0441,0,,,,
D6,ILWE_AA_0441,0,,,,
D7,ILWE_AA_0442,1,79.6,,,
D8,ILWE_AA_0442,1,79.6,,,
D9,ILWE_AA_0442,1,79.9,,,
D10,ILWE_AA_0442,0,,,,
D11,ILWE_AA_0442,0,,,,
D12,ILWE_AA_0442,0,,,,
E1,ILWE_AA_0443,1,79.9,,,
E2,ILWE_AA_0443,1,80,,,
E3,ILWE_AA_0443,1,80.1,,,
E4,ILWE_AA_0443,0,,,,
E5,ILWE_AA_0443,0,,,,
E6,ILWE_AA_0443,0,,,,
E7,ILWE_AA_0444,1,79.8,,,
E8,ILWE_AA_0444,1,79.7,,,
E9,ILWE_AA_0444,1,79.8,,,
E10,ILWE_AA_0444,0,,,,
E11,ILWE_AA_0444,0,,,,
E12,ILWE_AA_0444,0,,,,
F1,ILWE_AA_0445,1,79.9,,,
F2,ILWE_AA_0445,1,79.9,,,
F3,ILWE_AA_0445,1,80,,,
F4,ILWE_AA_0445,0,,,,
F5,ILWE_AA_0445,0,,,,
F6,ILWE_AA_0445,0,,,,
F7,ILWE_AA_0446,1,79.9,,,
F8,ILWE_AA_0446,1,79.9,,,
F9,ILWE_AA_0446,1,79.9,,,
F10,ILWE_AA_0446,0,,,,
F11,ILWE_AA_0446,0,,,,
F12,ILWE_AA_0446,0,,,,
G1,ILWE_AA_0448,1,79.9,,,
G2,ILWE_AA_0448,1,79.9,,,
G3,ILWE_AA_0448,1,79.9,,,
G4,ILWE_AA_0448,0,,,,
G5,ILWE_AA_0448,0,,,,
G6,ILWE_AA_0448,0,,,,
G7,ILWE_AA_0449,1,79.9,,,
G8,ILWE_AA_0449,1,79.9,,,
G9,ILWE_AA_0449,1,79.8,,,
G10,ILWE_AA_0449,0,,,,
G11,ILWE_AA_0449,0,,,,
G12,ILWE_AA_0449,0,,,,
H1,NTC,0,,,,
H2,NTC,0,,,,
H3,NTC,0,,,,
H4,NTC,0,,,,
H5,NTC,0,,,,
H6,NTC,0,,,,
H7,water,0,,,,
H8,water,0,,,,
H9,water,0,,,,
H10,water,0,,,,
H11,water,0,,,,
H12,water,0,,,,
,,,,,,
Analysis Parameters,,,,,,
Type of Application,Melting Curve,,,,,
Dye(s),SYBR,,,,,
Inverted Data,OFF,,,,,
