Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
A1,CEWE_AA_0401,23.47,23.65,0.39,1,,,mouse
A2,CEWE_AA_0401,23.38,23.65,0.39,1,,,mouse
A3,CEWE_AA_0401,24.09,23.65,0.39,1,,,mouse
A4,CEWE_AA_0401,34.05,34.64,1.11,1,,,eimeria
A5,CEWE_AA_0401,33.95,34.64,1.11,1,,,eimeria
A6,CEWE_AA_0401,35.92,34.64,1.11,1,,,eimeria
A7,ILWE_AA_0296,20.77,21.77,1.79,1,,,mouse
A8,ILWE_AA_0296,20.71,21.77,1.79,1,,,mouse
A9,ILWE_AA_0296,23.84,21.77,1.79,1,,,mouse
A10,ILWE_AA_0296,32.88,33.59,1.54,1,,,eimeria
A11,ILWE_AA_0296,32.54,33.59,1.54,1,,,eimeria
A12,ILWE_AA_0296,35.36,33.59,1.54,1,,,eimeria
B1,CEWE_AA_0402,20.01,21.16,2.09,1,,,mouse
B2,CEWE_AA_0402,19.89,21.16,2.09,1,,,mouse
B3,CEWE_AA_0402,23.57,21.16,2.09,1,,,mouse
B4,CEWE_AA_0402,26.88,28.53,2.67,1,,,eimeria
B5,CEWE_AA_0402,27.09,28.53,2.67,1,,,eimeria
B6,CEWE_AA_0402,31.6,28.53,2.67,1,,,eimeria
B7,ILWE_AA_0402,22.27,23.34,1.7,1,,,mouse
B8,ILWE_AA_0402,22.45,23.34,1.7,1,,,mouse
B9,ILWE_AA_0402,25.3,23.34,1.7,1,,,mouse
B10,ILWE_AA_0402,33.78,34.62,2.11,1,,,eimeria
B11,ILWE_AA_0402,33.06,34.62,2.11,1,,,eimeria
B12,ILWE_AA_0402,37.01,34.62,2.11,1,,,eimeria
C1,CEWE_AA_0403,24.09,24.07,0.02,1,,,mouse
C2,CEWE_AA_0403,24.05,24.07,0.02,1,,,mouse
C3,CEWE_AA_0403,,24.07,0.02,1,,,mouse
C4,CEWE_AA_0403,35.43,36.45,1.33,1,,,eimeria
C5,CEWE_AA_0403,35.96,36.45,1.33,1,,,eimeria
C6,CEWE_AA_0403,37.95,36.45,1.33,1,,,eimeria
C7,ILWE_AA_0403,21.44,22.22,1.28,1,,,mouse
C8,ILWE_AA_0403,21.52,22.22,1.28,1,,,mouse
C9,ILWE_AA_0403,23.71,22.22,1.28,1,,,mouse
C10,ILWE_AA_0403,32.91,32.96,0.08,1,,,eimeria
C11,ILWE_AA_0403,33.02,32.96,0.08,1,,,eimeria
C12,ILWE_AA_0403,,32.96,0.08,1,,,eimeria
D1,CEWE_AA_0404,17.21,17.73,0.74,1,,,mouse
D2,CEWE_AA_0404,18.26,17.73,0.74,1,,,mouse
D3,CEWE_AA_0404,,17.73,0.74,1,,,mouse
D4,CEWE_AA_0404,33.1,32.72,1.3,1,,,eimeria
D5,CEWE_AA_0404,31.28,32.72,1.3,1,,,eimeria
D6,CEWE_AA_0404,33.78,32.72,1.3,1,,,eimeria
D7,ILWE_AA_0404,21.82,22.94,2.04,1,,,mouse
D8,ILWE_AA_0404,21.72,22.94,2.04,1,,,mouse
D9,ILWE_AA_0404,25.29,22.94,2.04,1,,,mouse
D10,ILWE_AA_0404,32.72,33.3,1.2,1,,,eimeria
D11,ILWE_AA_0404,32.51,33.3,1.2,1,,,eimeria
D12,ILWE_AA_0404,34.68,33.3,1.2,1,,,eimeria
E1,CEWE_AA_0405,23.02,23.03,0.48,1,,,mouse
E2,CEWE_AA_0405,22.57,23.03,0.48,1,,,mouse
E3,CEWE_AA_0405,23.52,23.03,0.48,1,,,mouse
E4,CEWE_AA_0405,35.75,34.94,1.14,1,,,eimeria
E5,CEWE_AA_0405,34.14,34.94,1.14,1,,,eimeria
E6,CEWE_AA_0405,,34.94,1.14,1,,,eimeria
E7,ILWE_AA_0405,21.09,22.56,2.45,1,,,mouse
E8,ILWE_AA_0405,21.18,22.56,2.45,1,,,mouse
E9,ILWE_AA_0405,25.39,22.56,2.45,1,,,mouse
E10,ILWE_AA_0405,35.33,35.38,0.08,1,,,eimeria
E11,ILWE_AA_0405,35.44,35.38,0.08,1,,,eimeria
E12,ILWE_AA_0405,,35.38,0.08,1,,,eimeria
F1,CEWE_AA_0406,18.7,18.51,0.26,1,,,mouse
F2,CEWE_AA_0406,18.32,18.51,0.26,1,,,mouse
F3,CEWE_AA_0406,,18.51,0.26,1,,,mouse
F4,CEWE_AA_0406,21.49,19.47,1.81,1,,,eimeria
F5,CEWE_AA_0406,17.98,19.47,1.81,1,,,eimeria
F6,CEWE_AA_0406,18.95,19.47,1.81,1,,,eimeria
F7,ILWE_AA_0406,22.1,22.13,0.05,1,,,mouse
F8,ILWE_AA_0406,22.17,22.13,0.05,1,,,mouse
F9,ILWE_AA_0406,,22.13,0.05,1,,,mouse
F10,ILWE_AA_0406,37.12,37.36,0.34,1,,,eimeria
