Pos,Name,"Ct SYBR","Ct Mean SYBR","Ct Dev. SYBR","Amount SYBR [Copies]","Amount Mean SYBR","Amount Dev. SYBR","Target SYBR"
A1,CEWE_AA_0393,7.91,8.09,0.48,1,,,mouse
A2,CEWE_AA_0393,7.72,8.09,0.48,1,,,mouse
A3,CEWE_AA_0393,8.63,8.09,0.48,1,,,mouse
A4,CEWE_AA_0393,5.91,6.74,2.11,1,,,eimeria
A5,CEWE_AA_0393,5.18,6.74,2.11,1,,,eimeria
A6,CEWE_AA_0393,9.14,6.74,2.11,1,,,eimeria
A7,ILWE_AA_0393,20.62,20.45,0.18,1,,,mouse
A8,ILWE_AA_0393,20.27,20.45,0.18,1,,,mouse
A9,ILWE_AA_0393,20.45,20.45,0.18,1,,,mouse
A10,ILWE_AA_0393,33.64,34.82,1.67,1,,,eimeria
A11,ILWE_AA_0393,,34.82,1.67,1,,,eimeria
A12,ILWE_AA_0393,36,34.82,1.67,1,,,eimeria
B1,CEWE_AA_0394,20.84,20.81,0.04,1,,,mouse
B2,CEWE_AA_0394,20.77,20.81,0.04,1,,,mouse
B3,CEWE_AA_0394,20.83,20.81,0.04,1,,,mouse
B4,CEWE_AA_0394,30.27,29.85,0.56,1,,,eimeria
B5,CEWE_AA_0394,29.21,29.85,0.56,1,,,eimeria
B6,CEWE_AA_0394,30.07,29.85,0.56,1,,,eimeria
B7,ILWE_AA_0394,20.02,20.01,0.08,1,,,mouse
B8,ILWE_AA_0394,20.09,20.01,0.08,1,,,mouse
B9,ILWE_AA_0394,19.93,20.01,0.08,1,,,mouse
B10,ILWE_AA_0394,,,,1,,,eimeria
B11,ILWE_AA_0394,,,,1,,,eimeria
B12,ILWE_AA_0394,33.57,,,1,,,eimeria
C1,CEWE_AA_0395,21.65,21.65,0.03,1,,,mouse
C2,CEWE_AA_0395,21.62,21.65,0.03,1,,,mouse
C3,CEWE_AA_0395,21.67,21.65,0.03,1,,,mouse
C4,CEWE_AA_0395,37.3,34.42,2.65,1,,,eimeria
C5,CEWE_AA_0395,33.87,34.42,2.65,1,,,eimeria
C6,CEWE_AA_0395,32.09,34.42,2.65,1,,,eimeria
C7,ILWE_AA_0395,20.82,21.08,0.3,1,,,mouse
C8,ILWE_AA_0395,21.4,21.08,0.3,1,,,mouse
C9,ILWE_AA_0395,21.01,21.08,0.3,1,,,mouse
C10,ILWE_AA_0395,34.69,33.63,0.96,1,,,eimeria
C11,ILWE_AA_0395,33.35,33.63,0.96,1,,,eimeria
C12,ILWE_AA_0395,32.83,33.63,0.96,1,,,eimeria
D1,CEWE_AA_0396,20.84,20.65,0.17,1,,,mouse
D2,CEWE_AA_0396,20.62,20.65,0.17,1,,,mouse
D3,CEWE_AA_0396,20.5,20.65,0.17,1,,,mouse
D4,CEWE_AA_0396,28.84,25.33,3.04,1,,,eimeria
D5,CEWE_AA_0396,23.63,25.33,3.04,1,,,eimeria
D6,CEWE_AA_0396,23.52,25.33,3.04,1,,,eimeria
D7,ILWE_AA_0396,22.44,22.64,0.18,1,,,mouse
D8,ILWE_AA_0396,22.77,22.64,0.18,1,,,mouse
D9,ILWE_AA_0396,22.71,22.64,0.18,1,,,mouse
D10,ILWE_AA_0396,,35.51,0.18,1,,,eimeria
D11,ILWE_AA_0396,35.38,35.51,0.18,1,,,eimeria
D12,ILWE_AA_0396,35.64,35.51,0.18,1,,,eimeria
E1,CEWE_AA_0397,23.26,23.22,0.03,1,,,mouse
E2,CEWE_AA_0397,23.21,23.22,0.03,1,,,mouse
E3,CEWE_AA_0397,23.2,23.22,0.03,1,,,mouse
E4,CEWE_AA_0397,25.22,23.92,1.15,1,,,eimeria
E5,CEWE_AA_0397,23.49,23.92,1.15,1,,,eimeria
E6,CEWE_AA_0397,23.05,23.92,1.15,1,,,eimeria
E7,ILWE_AA_0397,23.79,23.64,0.14,1,,,mouse
E8,ILWE_AA_0397,23.54,23.64,0.14,1,,,mouse
E9,ILWE_AA_0397,23.59,23.64,0.14,1,,,mouse
E10,ILWE_AA_0397,34.39,36,1.54,1,,,eimeria
E11,ILWE_AA_0397,37.47,36,1.54,1,,,eimeria
E12,ILWE_AA_0397,36.15,36,1.54,1,,,eimeria
F1,CEWE_AA_0398,21.4,20.81,0.69,1,,,mouse
F2,CEWE_AA_0398,20.97,20.81,0.69,1,,,mouse
F3,CEWE_AA_0398,20.05,20.81,0.69,1,,,mouse
F4,CEWE_AA_0398,32.5,33.69,1.62,1,,,eimeria
F5,CEWE_AA_0398,33.03,33.69,1.62,1,,,eimeria
F6,CEWE_AA_0398,35.53,33.69,1.62,1,,,eimeria
F7,ILWE_AA_0398,14.74,17.46,2.54,1,,,mouse
F8,ILWE_AA_0398,17.87,17.46,2.54,1,,,mouse
F9,ILWE_AA_0398,19.77,17.46,2.54,1,,,mouse
F10,ILWE_AA_0398,35.11,33.71,1.21,1,,,eimeria
F11,ILWE_AA_0398,33.01,33.71,1.21,1,,,eimeria
F12,ILWE_AA_0398,33.02,33.71,1.21,1,,,eimeria
G1,CEWE_AA_0399,21.39,21.44,0.05,1,,,mouse
G2,CEWE_AA_0399,21.48,21.44,0.05,1,,,mouse
G3,CEWE_AA_0399,21.44,21.44,0.05,1,,,mouse
G4,CEWE_AA_0399,,35.24,3.71,1,,,eimeria
G5,CEWE_AA_0399,37.86,35.24,3.71,1,,,eimeria
G6,CEWE_AA_0399,32.61,35.24,3.71,1,,,eimeria
G7,ILWE_AA_0399,21.25,21.11,0.2,1,,,mouse
G8,ILWE_AA_0399,20.89,21.11,0.2,1,,,mouse
G9,ILWE_AA_0399,21.19,21.11,0.2,1,,,mouse
